YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Race/Ethnicity,GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2014,2014,TX,Texas,27.8,Non-Hispanic White,"(31.827240407000488, -99.42677020599967)",Non-Hispanic White,RACE,RACEWHT
2014,2014,TX,Texas,46.5,Non-Hispanic Black,"(31.827240407000488, -99.42677020599967)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,TX,Texas,7.8,Asian,"(31.827240407000488, -99.42677020599967)",Asian,RACE,RACEASN
2014,2014,TX,Texas,,Hawaiian/Pacific Islander,"(31.827240407000488, -99.42677020599967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,TX,Texas,32.5,American Indian/Alaska Native,"(31.827240407000488, -99.42677020599967)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,TX,Texas,30.4,2 or more races,"(31.827240407000488, -99.42677020599967)",2 or more races,RACE,RACE2PLUS
2014,2014,TX,Texas,,Other,"(31.827240407000488, -99.42677020599967)",Other,RACE,RACEOTH
2015,2015,TX,Texas,,Hawaiian/Pacific Islander,"(31.827240407000488, -99.42677020599967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,TX,Texas,,Other,"(31.827240407000488, -99.42677020599967)",Other,RACE,RACEOTH
2015,2015,TX,Texas,9.7,Asian,"(31.827240407000488, -99.42677020599967)",Asian,RACE,RACEASN
2015,2015,TX,Texas,23.1,2 or more races,"(31.827240407000488, -99.42677020599967)",2 or more races,RACE,RACE2PLUS
2015,2015,TX,Texas,28.8,Non-Hispanic White,"(31.827240407000488, -99.42677020599967)",Non-Hispanic White,RACE,RACEWHT
2015,2015,TX,Texas,33.5,American Indian/Alaska Native,"(31.827240407000488, -99.42677020599967)",American Indian/Alaska Native,RACE,RACENAA
2015,2015,TX,Texas,38.8,Hispanic,"(31.827240407000488, -99.42677020599967)",Hispanic,RACE,RACEHIS
2015,2015,TX,Texas,39.1,Non-Hispanic Black,"(31.827240407000488, -99.42677020599967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,UT,Utah,24.4,Non-Hispanic White,"(39.360700171000474, -111.58713063499971)",Non-Hispanic White,RACE,RACEWHT
2011,2011,UT,Utah,30.4,Non-Hispanic Black,"(39.360700171000474, -111.58713063499971)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,UT,Utah,24.1,Hispanic,"(39.360700171000474, -111.58713063499971)",Hispanic,RACE,RACEHIS
2011,2011,UT,Utah,13.1,Asian,"(39.360700171000474, -111.58713063499971)",Asian,RACE,RACEASN
2011,2011,UT,Utah,,Hawaiian/Pacific Islander,"(39.360700171000474, -111.58713063499971)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,UT,Utah,42.3,American Indian/Alaska Native,"(39.360700171000474, -111.58713063499971)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,UT,Utah,28,2 or more races,"(39.360700171000474, -111.58713063499971)",2 or more races,RACE,RACE2PLUS
2011,2011,UT,Utah,19.2,Other,"(39.360700171000474, -111.58713063499971)",Other,RACE,RACEOTH
2012,2012,UT,Utah,24.4,Non-Hispanic White,"(39.360700171000474, -111.58713063499971)",Non-Hispanic White,RACE,RACEWHT
2012,2012,UT,Utah,13.9,Non-Hispanic Black,"(39.360700171000474, -111.58713063499971)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,UT,Utah,26.3,Hispanic,"(39.360700171000474, -111.58713063499971)",Hispanic,RACE,RACEHIS
2012,2012,UT,Utah,5.4,Asian,"(39.360700171000474, -111.58713063499971)",Asian,RACE,RACEASN
2012,2012,UT,Utah,,Hawaiian/Pacific Islander,"(39.360700171000474, -111.58713063499971)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,UT,Utah,37.8,American Indian/Alaska Native,"(39.360700171000474, -111.58713063499971)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,UT,Utah,23.7,2 or more races,"(39.360700171000474, -111.58713063499971)",2 or more races,RACE,RACE2PLUS
2012,2012,UT,Utah,15.6,Other,"(39.360700171000474, -111.58713063499971)",Other,RACE,RACEOTH
2013,2013,UT,Utah,23.6,Non-Hispanic White,"(39.360700171000474, -111.58713063499971)",Non-Hispanic White,RACE,RACEWHT
2013,2013,UT,Utah,33.6,Non-Hispanic Black,"(39.360700171000474, -111.58713063499971)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,UT,Utah,27.7,Hispanic,"(39.360700171000474, -111.58713063499971)",Hispanic,RACE,RACEHIS
2013,2013,UT,Utah,8,Asian,"(39.360700171000474, -111.58713063499971)",Asian,RACE,RACEASN
2013,2013,UT,Utah,,Hawaiian/Pacific Islander,"(39.360700171000474, -111.58713063499971)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,UT,Utah,27.4,American Indian/Alaska Native,"(39.360700171000474, -111.58713063499971)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,UT,Utah,24.7,2 or more races,"(39.360700171000474, -111.58713063499971)",2 or more races,RACE,RACE2PLUS
2013,2013,UT,Utah,,Other,"(39.360700171000474, -111.58713063499971)",Other,RACE,RACEOTH
2014,2014,UT,Utah,25.7,Non-Hispanic White,"(39.360700171000474, -111.58713063499971)",Non-Hispanic White,RACE,RACEWHT
2014,2014,UT,Utah,29.4,Non-Hispanic Black,"(39.360700171000474, -111.58713063499971)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,UT,Utah,28.5,Hispanic,"(39.360700171000474, -111.58713063499971)",Hispanic,RACE,RACEHIS
2014,2014,UT,Utah,8,Asian,"(39.360700171000474, -111.58713063499971)",Asian,RACE,RACEASN
2014,2014,UT,Utah,,Hawaiian/Pacific Islander,"(39.360700171000474, -111.58713063499971)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,UT,Utah,34.8,American Indian/Alaska Native,"(39.360700171000474, -111.58713063499971)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,UT,Utah,26.7,2 or more races,"(39.360700171000474, -111.58713063499971)",2 or more races,RACE,RACE2PLUS
2014,2014,UT,Utah,,Other,"(39.360700171000474, -111.58713063499971)",Other,RACE,RACEOTH
2015,2015,UT,Utah,,Other,"(39.360700171000474, -111.58713063499971)",Other,RACE,RACEOTH
2015,2015,UT,Utah,6.5,Asian,"(39.360700171000474, -111.58713063499971)",Asian,RACE,RACEASN
2015,2015,UT,Utah,24.1,Non-Hispanic White,"(39.360700171000474, -111.58713063499971)",Non-Hispanic White,RACE,RACEWHT
2015,2015,UT,Utah,27.1,Hispanic,"(39.360700171000474, -111.58713063499971)",Hispanic,RACE,RACEHIS
2015,2015,UT,Utah,28,2 or more races,"(39.360700171000474, -111.58713063499971)",2 or more races,RACE,RACE2PLUS
2015,2015,UT,Utah,29.4,Non-Hispanic Black,"(39.360700171000474, -111.58713063499971)",Non-Hispanic Black,RACE,RACEBLK
2015,2015,UT,Utah,34.3,American Indian/Alaska Native,"(39.360700171000474, -111.58713063499971)",American Indian/Alaska Native,RACE,RACENAA
2015,2015,UT,Utah,56.5,Hawaiian/Pacific Islander,"(39.360700171000474, -111.58713063499971)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,VT,Vermont,25.3,Non-Hispanic White,"(43.62538123900049, -72.51764079099962)",Non-Hispanic White,RACE,RACEWHT
2011,2011,VT,Vermont,,Non-Hispanic Black,"(43.62538123900049, -72.51764079099962)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,VT,Vermont,23.8,Hispanic,"(43.62538123900049, -72.51764079099962)",Hispanic,RACE,RACEHIS
2011,2011,VT,Vermont,,Asian,"(43.62538123900049, -72.51764079099962)",Asian,RACE,RACEASN
2011,2011,VT,Vermont,,Hawaiian/Pacific Islander,"(43.62538123900049, -72.51764079099962)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,VT,Vermont,27.9,American Indian/Alaska Native,"(43.62538123900049, -72.51764079099962)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,VT,Vermont,37.6,2 or more races,"(43.62538123900049, -72.51764079099962)",2 or more races,RACE,RACE2PLUS
2011,2011,VT,Vermont,,Other,"(43.62538123900049, -72.51764079099962)",Other,RACE,RACEOTH
2012,2012,VT,Vermont,23.7,Non-Hispanic White,"(43.62538123900049, -72.51764079099962)",Non-Hispanic White,RACE,RACEWHT
2012,2012,VT,Vermont,,Non-Hispanic Black,"(43.62538123900049, -72.51764079099962)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,VT,Vermont,31.5,Hispanic,"(43.62538123900049, -72.51764079099962)",Hispanic,RACE,RACEHIS
2012,2012,VT,Vermont,,Asian,"(43.62538123900049, -72.51764079099962)",Asian,RACE,RACEASN
2012,2012,VT,Vermont,,Hawaiian/Pacific Islander,"(43.62538123900049, -72.51764079099962)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,VT,Vermont,,American Indian/Alaska Native,"(43.62538123900049, -72.51764079099962)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,VT,Vermont,24.5,2 or more races,"(43.62538123900049, -72.51764079099962)",2 or more races,RACE,RACE2PLUS
2012,2012,VT,Vermont,,Other,"(43.62538123900049, -72.51764079099962)",Other,RACE,RACEOTH
2013,2013,VT,Vermont,24.6,Non-Hispanic White,"(43.62538123900049, -72.51764079099962)",Non-Hispanic White,RACE,RACEWHT
2013,2013,VT,Vermont,,Non-Hispanic Black,"(43.62538123900049, -72.51764079099962)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,VT,Vermont,24,Hispanic,"(43.62538123900049, -72.51764079099962)",Hispanic,RACE,RACEHIS
2013,2013,VT,Vermont,,Asian,"(43.62538123900049, -72.51764079099962)",Asian,RACE,RACEASN
2013,2013,VT,Vermont,,Hawaiian/Pacific Islander,"(43.62538123900049, -72.51764079099962)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,VT,Vermont,40.1,American Indian/Alaska Native,"(43.62538123900049, -72.51764079099962)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,VT,Vermont,31,2 or more races,"(43.62538123900049, -72.51764079099962)",2 or more races,RACE,RACE2PLUS
2013,2013,VT,Vermont,,Other,"(43.62538123900049, -72.51764079099962)",Other,RACE,RACEOTH
2014,2014,VT,Vermont,24.6,Non-Hispanic White,"(43.62538123900049, -72.51764079099962)",Non-Hispanic White,RACE,RACEWHT
2014,2014,VT,Vermont,,Non-Hispanic Black,"(43.62538123900049, -72.51764079099962)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,VT,Vermont,,Hispanic,"(43.62538123900049, -72.51764079099962)",Hispanic,RACE,RACEHIS
2014,2014,VT,Vermont,,Asian,"(43.62538123900049, -72.51764079099962)",Asian,RACE,RACEASN
2014,2014,VT,Vermont,,Hawaiian/Pacific Islander,"(43.62538123900049, -72.51764079099962)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,VT,Vermont,,American Indian/Alaska Native,"(43.62538123900049, -72.51764079099962)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,VT,Vermont,27.1,2 or more races,"(43.62538123900049, -72.51764079099962)",2 or more races,RACE,RACE2PLUS
2014,2014,VT,Vermont,,Other,"(43.62538123900049, -72.51764079099962)",Other,RACE,RACEOTH
2015,2015,VT,Vermont,,Asian,"(43.62538123900049, -72.51764079099962)",Asian,RACE,RACEASN
2015,2015,VT,Vermont,,Hawaiian/Pacific Islander,"(43.62538123900049, -72.51764079099962)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,VT,Vermont,,Non-Hispanic Black,"(43.62538123900049, -72.51764079099962)",Non-Hispanic Black,RACE,RACEBLK
2015,2015,VT,Vermont,,Other,"(43.62538123900049, -72.51764079099962)",Other,RACE,RACEOTH
2015,2015,VT,Vermont,25,2 or more races,"(43.62538123900049, -72.51764079099962)",2 or more races,RACE,RACE2PLUS
2015,2015,VT,Vermont,25.2,Non-Hispanic White,"(43.62538123900049, -72.51764079099962)",Non-Hispanic White,RACE,RACEWHT
2015,2015,VT,Vermont,26.1,Hispanic,"(43.62538123900049, -72.51764079099962)",Hispanic,RACE,RACEHIS
2015,2015,VT,Vermont,44.5,American Indian/Alaska Native,"(43.62538123900049, -72.51764079099962)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,VA,Virginia,27.5,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",Non-Hispanic White,RACE,RACEWHT
2011,2011,VA,Virginia,37.9,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,VA,Virginia,31.3,Hispanic,"(37.54268067400045, -78.45789046299967)",Hispanic,RACE,RACEHIS
2011,2011,VA,Virginia,11.5,Asian,"(37.54268067400045, -78.45789046299967)",Asian,RACE,RACEASN
2011,2011,VA,Virginia,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,VA,Virginia,,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,VA,Virginia,30,2 or more races,"(37.54268067400045, -78.45789046299967)",2 or more races,RACE,RACE2PLUS
2011,2011,VA,Virginia,,Other,"(37.54268067400045, -78.45789046299967)",Other,RACE,RACEOTH
2012,2012,VA,Virginia,26,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",Non-Hispanic White,RACE,RACEWHT
2012,2012,VA,Virginia,38.3,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,VA,Virginia,19.3,Hispanic,"(37.54268067400045, -78.45789046299967)",Hispanic,RACE,RACEHIS
2012,2012,VA,Virginia,8.8,Asian,"(37.54268067400045, -78.45789046299967)",Asian,RACE,RACEASN
2012,2012,VA,Virginia,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,VA,Virginia,39.1,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,VA,Virginia,34.3,2 or more races,"(37.54268067400045, -78.45789046299967)",2 or more races,RACE,RACE2PLUS
2012,2012,VA,Virginia,22,Other,"(37.54268067400045, -78.45789046299967)",Other,RACE,RACEOTH
2013,2013,VA,Virginia,25.6,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",Non-Hispanic White,RACE,RACEWHT
2013,2013,VA,Virginia,39.4,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,VA,Virginia,22.4,Hispanic,"(37.54268067400045, -78.45789046299967)",Hispanic,RACE,RACEHIS
2013,2013,VA,Virginia,10.2,Asian,"(37.54268067400045, -78.45789046299967)",Asian,RACE,RACEASN
2013,2013,VA,Virginia,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,VA,Virginia,24.2,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,VA,Virginia,30.5,2 or more races,"(37.54268067400045, -78.45789046299967)",2 or more races,RACE,RACE2PLUS
2013,2013,VA,Virginia,30.8,Other,"(37.54268067400045, -78.45789046299967)",Other,RACE,RACEOTH
2014,2014,VA,Virginia,26.7,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",Non-Hispanic White,RACE,RACEWHT
2014,2014,VA,Virginia,38.9,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,VA,Virginia,31.1,Hispanic,"(37.54268067400045, -78.45789046299967)",Hispanic,RACE,RACEHIS
2014,2014,VA,Virginia,8.8,Asian,"(37.54268067400045, -78.45789046299967)",Asian,RACE,RACEASN
2014,2014,VA,Virginia,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,VA,Virginia,30.5,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,VA,Virginia,29.1,2 or more races,"(37.54268067400045, -78.45789046299967)",2 or more races,RACE,RACE2PLUS
2014,2014,VA,Virginia,,Other,"(37.54268067400045, -78.45789046299967)",Other,RACE,RACEOTH
2015,2015,VA,Virginia,,Hawaiian/Pacific Islander,"(37.54268067400045, -78.45789046299967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,VA,Virginia,,Other,"(37.54268067400045, -78.45789046299967)",Other,RACE,RACEOTH
2015,2015,VA,Virginia,12.3,Asian,"(37.54268067400045, -78.45789046299967)",Asian,RACE,RACEASN
2015,2015,VA,Virginia,24.9,American Indian/Alaska Native,"(37.54268067400045, -78.45789046299967)",American Indian/Alaska Native,RACE,RACENAA
2015,2015,VA,Virginia,27.8,Non-Hispanic White,"(37.54268067400045, -78.45789046299967)",Non-Hispanic White,RACE,RACEWHT
2015,2015,VA,Virginia,29.6,Hispanic,"(37.54268067400045, -78.45789046299967)",Hispanic,RACE,RACEHIS
2015,2015,VA,Virginia,31.9,2 or more races,"(37.54268067400045, -78.45789046299967)",2 or more races,RACE,RACE2PLUS
2015,2015,VA,Virginia,39.2,Non-Hispanic Black,"(37.54268067400045, -78.45789046299967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,WA,Washington,27,Non-Hispanic White,"(47.52227862900048, -120.47001078999972)",Non-Hispanic White,RACE,RACEWHT
2011,2011,WA,Washington,39.4,Non-Hispanic Black,"(47.52227862900048, -120.47001078999972)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,WA,Washington,27.9,Hispanic,"(47.52227862900048, -120.47001078999972)",Hispanic,RACE,RACEHIS
2011,2011,WA,Washington,8.1,Asian,"(47.52227862900048, -120.47001078999972)",Asian,RACE,RACEASN
2011,2011,WA,Washington,,Hawaiian/Pacific Islander,"(47.52227862900048, -120.47001078999972)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,WA,Washington,42.1,American Indian/Alaska Native,"(47.52227862900048, -120.47001078999972)",American Indian/Alaska Native,RACE,RACENAA
2011,2011,WA,Washington,28.4,2 or more races,"(47.52227862900048, -120.47001078999972)",2 or more races,RACE,RACE2PLUS
2011,2011,WA,Washington,30.8,Other,"(47.52227862900048, -120.47001078999972)",Other,RACE,RACEOTH
2012,2012,WA,Washington,27.5,Non-Hispanic White,"(47.52227862900048, -120.47001078999972)",Non-Hispanic White,RACE,RACEWHT
2012,2012,WA,Washington,33.5,Non-Hispanic Black,"(47.52227862900048, -120.47001078999972)",Non-Hispanic Black,RACE,RACEBLK
2012,2012,WA,Washington,31.4,Hispanic,"(47.52227862900048, -120.47001078999972)",Hispanic,RACE,RACEHIS
2012,2012,WA,Washington,9.1,Asian,"(47.52227862900048, -120.47001078999972)",Asian,RACE,RACEASN
2012,2012,WA,Washington,23.8,Hawaiian/Pacific Islander,"(47.52227862900048, -120.47001078999972)",Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,WA,Washington,34.8,American Indian/Alaska Native,"(47.52227862900048, -120.47001078999972)",American Indian/Alaska Native,RACE,RACENAA
2012,2012,WA,Washington,32.5,2 or more races,"(47.52227862900048, -120.47001078999972)",2 or more races,RACE,RACE2PLUS
2012,2012,WA,Washington,31.6,Other,"(47.52227862900048, -120.47001078999972)",Other,RACE,RACEOTH
2013,2013,WA,Washington,27.9,Non-Hispanic White,"(47.52227862900048, -120.47001078999972)",Non-Hispanic White,RACE,RACEWHT
2013,2013,WA,Washington,39.8,Non-Hispanic Black,"(47.52227862900048, -120.47001078999972)",Non-Hispanic Black,RACE,RACEBLK
2013,2013,WA,Washington,29.6,Hispanic,"(47.52227862900048, -120.47001078999972)",Hispanic,RACE,RACEHIS
2013,2013,WA,Washington,7.6,Asian,"(47.52227862900048, -120.47001078999972)",Asian,RACE,RACEASN
2013,2013,WA,Washington,,Hawaiian/Pacific Islander,"(47.52227862900048, -120.47001078999972)",Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,WA,Washington,36.3,American Indian/Alaska Native,"(47.52227862900048, -120.47001078999972)",American Indian/Alaska Native,RACE,RACENAA
2013,2013,WA,Washington,32.9,2 or more races,"(47.52227862900048, -120.47001078999972)",2 or more races,RACE,RACE2PLUS
2013,2013,WA,Washington,31.4,Other,"(47.52227862900048, -120.47001078999972)",Other,RACE,RACEOTH
2014,2014,WA,Washington,28,Non-Hispanic White,"(47.52227862900048, -120.47001078999972)",Non-Hispanic White,RACE,RACEWHT
2014,2014,WA,Washington,33.5,Non-Hispanic Black,"(47.52227862900048, -120.47001078999972)",Non-Hispanic Black,RACE,RACEBLK
2014,2014,WA,Washington,34.6,Hispanic,"(47.52227862900048, -120.47001078999972)",Hispanic,RACE,RACEHIS
2014,2014,WA,Washington,7,Asian,"(47.52227862900048, -120.47001078999972)",Asian,RACE,RACEASN
2014,2014,WA,Washington,,Hawaiian/Pacific Islander,"(47.52227862900048, -120.47001078999972)",Hawaiian/Pacific Islander,RACE,RACEHPI
2014,2014,WA,Washington,28.4,American Indian/Alaska Native,"(47.52227862900048, -120.47001078999972)",American Indian/Alaska Native,RACE,RACENAA
2014,2014,WA,Washington,37.2,2 or more races,"(47.52227862900048, -120.47001078999972)",2 or more races,RACE,RACE2PLUS
2014,2014,WA,Washington,23.7,Other,"(47.52227862900048, -120.47001078999972)",Other,RACE,RACEOTH
2015,2015,WA,Washington,10.3,Asian,"(47.52227862900048, -120.47001078999972)",Asian,RACE,RACEASN
2015,2015,WA,Washington,22.7,Other,"(47.52227862900048, -120.47001078999972)",Other,RACE,RACEOTH
2015,2015,WA,Washington,25.3,Hawaiian/Pacific Islander,"(47.52227862900048, -120.47001078999972)",Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,WA,Washington,27.1,2 or more races,"(47.52227862900048, -120.47001078999972)",2 or more races,RACE,RACE2PLUS
2015,2015,WA,Washington,27.4,Non-Hispanic White,"(47.52227862900048, -120.47001078999972)",Non-Hispanic White,RACE,RACEWHT
2015,2015,WA,Washington,29,American Indian/Alaska Native,"(47.52227862900048, -120.47001078999972)",American Indian/Alaska Native,RACE,RACENAA
2015,2015,WA,Washington,30.5,Hispanic,"(47.52227862900048, -120.47001078999972)",Hispanic,RACE,RACEHIS
2015,2015,WA,Washington,32.8,Non-Hispanic Black,"(47.52227862900048, -120.47001078999972)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,WV,West Virginia,32.4,Non-Hispanic White,"(38.66551020200046, -80.71264013499967)",Non-Hispanic White,RACE,RACEWHT
2011,2011,WV,West Virginia,34.2,Non-Hispanic Black,"(38.66551020200046, -80.71264013499967)",Non-Hispanic Black,RACE,RACEBLK
2011,2011,WV,West Virginia,28.1,Hispanic,"(38.66551020200046, -80.71264013499967)",Hispanic,RACE,RACEHIS
2011,2011,WV,West Virginia,,Asian,"(38.66551020200046, -80.71264013499967)",Asian,RACE,RACEASN
2011,2011,WV,West Virginia,,Hawaiian/Pacific Islander,"(38.66551020200046, -80.71264013499967)",Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,WV,West Virginia,,American Indian/Alaska Native,"(38.66551020200046, -80.71264013499967)",American Indian/Alaska Native,RACE,RACENAA
