YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Age(years),GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,MA,Massachusetts,28,55 - 64,"(42.27687047000046, -72.08269067499964)",55 - 64,AGEYR,AGEYR5564
2011,2011,MA,Massachusetts,22.8,65 or older,"(42.27687047000046, -72.08269067499964)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,MA,Massachusetts,13.1,18 - 24,"(42.27687047000046, -72.08269067499964)",18 - 24,AGEYR,AGEYR1824
2012,2012,MA,Massachusetts,21.3,25 - 34,"(42.27687047000046, -72.08269067499964)",25 - 34,AGEYR,AGEYR2534
2012,2012,MA,Massachusetts,23.3,35 - 44,"(42.27687047000046, -72.08269067499964)",35 - 44,AGEYR,AGEYR3544
2012,2012,MA,Massachusetts,27.2,45 - 54,"(42.27687047000046, -72.08269067499964)",45 - 54,AGEYR,AGEYR4554
2012,2012,MA,Massachusetts,27.7,55 - 64,"(42.27687047000046, -72.08269067499964)",55 - 64,AGEYR,AGEYR5564
2012,2012,MA,Massachusetts,22.6,65 or older,"(42.27687047000046, -72.08269067499964)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,MA,Massachusetts,10.4,18 - 24,"(42.27687047000046, -72.08269067499964)",18 - 24,AGEYR,AGEYR1824
2013,2013,MA,Massachusetts,22.1,25 - 34,"(42.27687047000046, -72.08269067499964)",25 - 34,AGEYR,AGEYR2534
2013,2013,MA,Massachusetts,23.5,35 - 44,"(42.27687047000046, -72.08269067499964)",35 - 44,AGEYR,AGEYR3544
2013,2013,MA,Massachusetts,29.4,45 - 54,"(42.27687047000046, -72.08269067499964)",45 - 54,AGEYR,AGEYR4554
2013,2013,MA,Massachusetts,29,55 - 64,"(42.27687047000046, -72.08269067499964)",55 - 64,AGEYR,AGEYR5564
2013,2013,MA,Massachusetts,23.8,65 or older,"(42.27687047000046, -72.08269067499964)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,MA,Massachusetts,10.6,18 - 24,"(42.27687047000046, -72.08269067499964)",18 - 24,AGEYR,AGEYR1824
2014,2014,MA,Massachusetts,18.6,25 - 34,"(42.27687047000046, -72.08269067499964)",25 - 34,AGEYR,AGEYR2534
2014,2014,MA,Massachusetts,24.5,35 - 44,"(42.27687047000046, -72.08269067499964)",35 - 44,AGEYR,AGEYR3544
2014,2014,MA,Massachusetts,29.8,45 - 54,"(42.27687047000046, -72.08269067499964)",45 - 54,AGEYR,AGEYR4554
2014,2014,MA,Massachusetts,27.6,55 - 64,"(42.27687047000046, -72.08269067499964)",55 - 64,AGEYR,AGEYR5564
2014,2014,MA,Massachusetts,25.1,65 or older,"(42.27687047000046, -72.08269067499964)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MA,Massachusetts,10.6,18 - 24,"(42.27687047000046, -72.08269067499964)",18 - 24,AGEYR,AGEYR1824
2015,2015,MA,Massachusetts,22,25 - 34,"(42.27687047000046, -72.08269067499964)",25 - 34,AGEYR,AGEYR2534
2015,2015,MA,Massachusetts,24.2,35 - 44,"(42.27687047000046, -72.08269067499964)",35 - 44,AGEYR,AGEYR3544
2015,2015,MA,Massachusetts,25.2,65 or older,"(42.27687047000046, -72.08269067499964)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MA,Massachusetts,29.8,55 - 64,"(42.27687047000046, -72.08269067499964)",55 - 64,AGEYR,AGEYR5564
2015,2015,MA,Massachusetts,30,45 - 54,"(42.27687047000046, -72.08269067499964)",45 - 54,AGEYR,AGEYR4554
2011,2011,MI,Michigan,17.3,18 - 24,"(44.6613195430005, -84.71439026999968)",18 - 24,AGEYR,AGEYR1824
2011,2011,MI,Michigan,31.3,25 - 34,"(44.6613195430005, -84.71439026999968)",25 - 34,AGEYR,AGEYR2534
2011,2011,MI,Michigan,33.3,35 - 44,"(44.6613195430005, -84.71439026999968)",35 - 44,AGEYR,AGEYR3544
2011,2011,MI,Michigan,34.7,45 - 54,"(44.6613195430005, -84.71439026999968)",45 - 54,AGEYR,AGEYR4554
2011,2011,MI,Michigan,38,55 - 64,"(44.6613195430005, -84.71439026999968)",55 - 64,AGEYR,AGEYR5564
2011,2011,MI,Michigan,29.5,65 or older,"(44.6613195430005, -84.71439026999968)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,MI,Michigan,35.6,55 - 64,"(44.6613195430005, -84.71439026999968)",55 - 64,AGEYR,AGEYR5564
2012,2012,MI,Michigan,18.9,18 - 24,"(44.6613195430005, -84.71439026999968)",18 - 24,AGEYR,AGEYR1824
2012,2012,MI,Michigan,31.4,25 - 34,"(44.6613195430005, -84.71439026999968)",25 - 34,AGEYR,AGEYR2534
2012,2012,MI,Michigan,35.5,35 - 44,"(44.6613195430005, -84.71439026999968)",35 - 44,AGEYR,AGEYR3544
2012,2012,MI,Michigan,33.2,45 - 54,"(44.6613195430005, -84.71439026999968)",45 - 54,AGEYR,AGEYR4554
2012,2012,MI,Michigan,29.6,65 or older,"(44.6613195430005, -84.71439026999968)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,MI,Michigan,16.5,18 - 24,"(44.6613195430005, -84.71439026999968)",18 - 24,AGEYR,AGEYR1824
2013,2013,MI,Michigan,30.3,25 - 34,"(44.6613195430005, -84.71439026999968)",25 - 34,AGEYR,AGEYR2534
2013,2013,MI,Michigan,33.7,35 - 44,"(44.6613195430005, -84.71439026999968)",35 - 44,AGEYR,AGEYR3544
2013,2013,MI,Michigan,37.3,45 - 54,"(44.6613195430005, -84.71439026999968)",45 - 54,AGEYR,AGEYR4554
2013,2013,MI,Michigan,37.6,55 - 64,"(44.6613195430005, -84.71439026999968)",55 - 64,AGEYR,AGEYR5564
2013,2013,MI,Michigan,29.8,65 or older,"(44.6613195430005, -84.71439026999968)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,MI,Michigan,11.6,18 - 24,"(44.6613195430005, -84.71439026999968)",18 - 24,AGEYR,AGEYR1824
2014,2014,MI,Michigan,29.1,25 - 34,"(44.6613195430005, -84.71439026999968)",25 - 34,AGEYR,AGEYR2534
2014,2014,MI,Michigan,33.3,35 - 44,"(44.6613195430005, -84.71439026999968)",35 - 44,AGEYR,AGEYR3544
2014,2014,MI,Michigan,36.5,45 - 54,"(44.6613195430005, -84.71439026999968)",45 - 54,AGEYR,AGEYR4554
2014,2014,MI,Michigan,36,55 - 64,"(44.6613195430005, -84.71439026999968)",55 - 64,AGEYR,AGEYR5564
2014,2014,MI,Michigan,32.7,65 or older,"(44.6613195430005, -84.71439026999968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MI,Michigan,16.4,18 - 24,"(44.6613195430005, -84.71439026999968)",18 - 24,AGEYR,AGEYR1824
2015,2015,MI,Michigan,29.9,25 - 34,"(44.6613195430005, -84.71439026999968)",25 - 34,AGEYR,AGEYR2534
2015,2015,MI,Michigan,30,65 or older,"(44.6613195430005, -84.71439026999968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MI,Michigan,34.6,55 - 64,"(44.6613195430005, -84.71439026999968)",55 - 64,AGEYR,AGEYR5564
2015,2015,MI,Michigan,35.7,45 - 54,"(44.6613195430005, -84.71439026999968)",45 - 54,AGEYR,AGEYR4554
2015,2015,MI,Michigan,37.8,35 - 44,"(44.6613195430005, -84.71439026999968)",35 - 44,AGEYR,AGEYR3544
2011,2011,MN,Minnesota,14.7,18 - 24,"(46.35564873600049, -94.79420050299967)",18 - 24,AGEYR,AGEYR1824
2011,2011,MN,Minnesota,24.5,25 - 34,"(46.35564873600049, -94.79420050299967)",25 - 34,AGEYR,AGEYR2534
2011,2011,MN,Minnesota,28.6,35 - 44,"(46.35564873600049, -94.79420050299967)",35 - 44,AGEYR,AGEYR3544
2011,2011,MN,Minnesota,27.9,45 - 54,"(46.35564873600049, -94.79420050299967)",45 - 54,AGEYR,AGEYR4554
2011,2011,MN,Minnesota,32.2,55 - 64,"(46.35564873600049, -94.79420050299967)",55 - 64,AGEYR,AGEYR5564
2011,2011,MN,Minnesota,23.7,65 or older,"(46.35564873600049, -94.79420050299967)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,MN,Minnesota,14.2,18 - 24,"(46.35564873600049, -94.79420050299967)",18 - 24,AGEYR,AGEYR1824
2012,2012,MN,Minnesota,21.8,25 - 34,"(46.35564873600049, -94.79420050299967)",25 - 34,AGEYR,AGEYR2534
2012,2012,MN,Minnesota,28.9,35 - 44,"(46.35564873600049, -94.79420050299967)",35 - 44,AGEYR,AGEYR3544
2012,2012,MN,Minnesota,28,45 - 54,"(46.35564873600049, -94.79420050299967)",45 - 54,AGEYR,AGEYR4554
2012,2012,MN,Minnesota,32.2,55 - 64,"(46.35564873600049, -94.79420050299967)",55 - 64,AGEYR,AGEYR5564
2012,2012,MN,Minnesota,26.3,65 or older,"(46.35564873600049, -94.79420050299967)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,MN,Minnesota,11.4,18 - 24,"(46.35564873600049, -94.79420050299967)",18 - 24,AGEYR,AGEYR1824
2013,2013,MN,Minnesota,23.2,25 - 34,"(46.35564873600049, -94.79420050299967)",25 - 34,AGEYR,AGEYR2534
2013,2013,MN,Minnesota,27.9,35 - 44,"(46.35564873600049, -94.79420050299967)",35 - 44,AGEYR,AGEYR3544
2013,2013,MN,Minnesota,30.4,45 - 54,"(46.35564873600049, -94.79420050299967)",45 - 54,AGEYR,AGEYR4554
2013,2013,MN,Minnesota,31.2,55 - 64,"(46.35564873600049, -94.79420050299967)",55 - 64,AGEYR,AGEYR5564
2013,2013,MN,Minnesota,24.8,65 or older,"(46.35564873600049, -94.79420050299967)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,MN,Minnesota,16.2,18 - 24,"(46.35564873600049, -94.79420050299967)",18 - 24,AGEYR,AGEYR1824
2014,2014,MN,Minnesota,23.7,25 - 34,"(46.35564873600049, -94.79420050299967)",25 - 34,AGEYR,AGEYR2534
2014,2014,MN,Minnesota,29.8,35 - 44,"(46.35564873600049, -94.79420050299967)",35 - 44,AGEYR,AGEYR3544
2014,2014,MN,Minnesota,31.5,45 - 54,"(46.35564873600049, -94.79420050299967)",45 - 54,AGEYR,AGEYR4554
2014,2014,MN,Minnesota,33,55 - 64,"(46.35564873600049, -94.79420050299967)",55 - 64,AGEYR,AGEYR5564
2014,2014,MN,Minnesota,28.5,65 or older,"(46.35564873600049, -94.79420050299967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MN,Minnesota,30.2,55 - 64,"(46.35564873600049, -94.79420050299967)",55 - 64,AGEYR,AGEYR5564
2015,2015,MN,Minnesota,13.1,18 - 24,"(46.35564873600049, -94.79420050299967)",18 - 24,AGEYR,AGEYR1824
2015,2015,MN,Minnesota,21,25 - 34,"(46.35564873600049, -94.79420050299967)",25 - 34,AGEYR,AGEYR2534
2015,2015,MN,Minnesota,28.3,35 - 44,"(46.35564873600049, -94.79420050299967)",35 - 44,AGEYR,AGEYR3544
2015,2015,MN,Minnesota,28.5,65 or older,"(46.35564873600049, -94.79420050299967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MN,Minnesota,31.7,45 - 54,"(46.35564873600049, -94.79420050299967)",45 - 54,AGEYR,AGEYR4554
2011,2011,MS,Mississippi,25.9,18 - 24,"(32.745510099000455, -89.53803082499968)",18 - 24,AGEYR,AGEYR1824
2011,2011,MS,Mississippi,35.7,25 - 34,"(32.745510099000455, -89.53803082499968)",25 - 34,AGEYR,AGEYR2534
2011,2011,MS,Mississippi,39.9,35 - 44,"(32.745510099000455, -89.53803082499968)",35 - 44,AGEYR,AGEYR3544
2011,2011,MS,Mississippi,40.8,45 - 54,"(32.745510099000455, -89.53803082499968)",45 - 54,AGEYR,AGEYR4554
2011,2011,MS,Mississippi,37.5,55 - 64,"(32.745510099000455, -89.53803082499968)",55 - 64,AGEYR,AGEYR5564
2011,2011,MS,Mississippi,27.9,65 or older,"(32.745510099000455, -89.53803082499968)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,MS,Mississippi,22.4,18 - 24,"(32.745510099000455, -89.53803082499968)",18 - 24,AGEYR,AGEYR1824
2012,2012,MS,Mississippi,36.7,25 - 34,"(32.745510099000455, -89.53803082499968)",25 - 34,AGEYR,AGEYR2534
2012,2012,MS,Mississippi,40.9,35 - 44,"(32.745510099000455, -89.53803082499968)",35 - 44,AGEYR,AGEYR3544
2012,2012,MS,Mississippi,37.4,45 - 54,"(32.745510099000455, -89.53803082499968)",45 - 54,AGEYR,AGEYR4554
2012,2012,MS,Mississippi,39.8,55 - 64,"(32.745510099000455, -89.53803082499968)",55 - 64,AGEYR,AGEYR5564
2012,2012,MS,Mississippi,29,65 or older,"(32.745510099000455, -89.53803082499968)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,MS,Mississippi,23.5,18 - 24,"(32.745510099000455, -89.53803082499968)",18 - 24,AGEYR,AGEYR1824
2013,2013,MS,Mississippi,35,25 - 34,"(32.745510099000455, -89.53803082499968)",25 - 34,AGEYR,AGEYR2534
2013,2013,MS,Mississippi,38.9,35 - 44,"(32.745510099000455, -89.53803082499968)",35 - 44,AGEYR,AGEYR3544
2013,2013,MS,Mississippi,46.2,45 - 54,"(32.745510099000455, -89.53803082499968)",45 - 54,AGEYR,AGEYR4554
2013,2013,MS,Mississippi,36.7,55 - 64,"(32.745510099000455, -89.53803082499968)",55 - 64,AGEYR,AGEYR5564
2013,2013,MS,Mississippi,28.2,65 or older,"(32.745510099000455, -89.53803082499968)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,MS,Mississippi,22,18 - 24,"(32.745510099000455, -89.53803082499968)",18 - 24,AGEYR,AGEYR1824
2014,2014,MS,Mississippi,40.5,25 - 34,"(32.745510099000455, -89.53803082499968)",25 - 34,AGEYR,AGEYR2534
2014,2014,MS,Mississippi,42.6,35 - 44,"(32.745510099000455, -89.53803082499968)",35 - 44,AGEYR,AGEYR3544
2014,2014,MS,Mississippi,41.2,45 - 54,"(32.745510099000455, -89.53803082499968)",45 - 54,AGEYR,AGEYR4554
2014,2014,MS,Mississippi,36.2,55 - 64,"(32.745510099000455, -89.53803082499968)",55 - 64,AGEYR,AGEYR5564
2014,2014,MS,Mississippi,28.8,65 or older,"(32.745510099000455, -89.53803082499968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MS,Mississippi,30.8,65 or older,"(32.745510099000455, -89.53803082499968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MS,Mississippi,32.7,25 - 34,"(32.745510099000455, -89.53803082499968)",25 - 34,AGEYR,AGEYR2534
2015,2015,MS,Mississippi,32.8,18 - 24,"(32.745510099000455, -89.53803082499968)",18 - 24,AGEYR,AGEYR1824
2015,2015,MS,Mississippi,36.7,55 - 64,"(32.745510099000455, -89.53803082499968)",55 - 64,AGEYR,AGEYR5564
2015,2015,MS,Mississippi,37,45 - 54,"(32.745510099000455, -89.53803082499968)",45 - 54,AGEYR,AGEYR4554
2015,2015,MS,Mississippi,44.3,35 - 44,"(32.745510099000455, -89.53803082499968)",35 - 44,AGEYR,AGEYR3544
2011,2011,MO,Missouri,18.5,18 - 24,"(38.635790776000476, -92.56630005299968)",18 - 24,AGEYR,AGEYR1824
2011,2011,MO,Missouri,26.1,25 - 34,"(38.635790776000476, -92.56630005299968)",25 - 34,AGEYR,AGEYR2534
2011,2011,MO,Missouri,33.2,35 - 44,"(38.635790776000476, -92.56630005299968)",35 - 44,AGEYR,AGEYR3544
2011,2011,MO,Missouri,37.7,45 - 54,"(38.635790776000476, -92.56630005299968)",45 - 54,AGEYR,AGEYR4554
2011,2011,MO,Missouri,37.4,55 - 64,"(38.635790776000476, -92.56630005299968)",55 - 64,AGEYR,AGEYR5564
2011,2011,MO,Missouri,26.2,65 or older,"(38.635790776000476, -92.56630005299968)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,MO,Missouri,37,55 - 64,"(38.635790776000476, -92.56630005299968)",55 - 64,AGEYR,AGEYR5564
2012,2012,MO,Missouri,14.7,18 - 24,"(38.635790776000476, -92.56630005299968)",18 - 24,AGEYR,AGEYR1824
2012,2012,MO,Missouri,24.5,25 - 34,"(38.635790776000476, -92.56630005299968)",25 - 34,AGEYR,AGEYR2534
2012,2012,MO,Missouri,33,35 - 44,"(38.635790776000476, -92.56630005299968)",35 - 44,AGEYR,AGEYR3544
2012,2012,MO,Missouri,36.8,45 - 54,"(38.635790776000476, -92.56630005299968)",45 - 54,AGEYR,AGEYR4554
2012,2012,MO,Missouri,28.1,65 or older,"(38.635790776000476, -92.56630005299968)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,MO,Missouri,20,18 - 24,"(38.635790776000476, -92.56630005299968)",18 - 24,AGEYR,AGEYR1824
2013,2013,MO,Missouri,25.9,25 - 34,"(38.635790776000476, -92.56630005299968)",25 - 34,AGEYR,AGEYR2534
2013,2013,MO,Missouri,39.1,35 - 44,"(38.635790776000476, -92.56630005299968)",35 - 44,AGEYR,AGEYR3544
2013,2013,MO,Missouri,34.8,45 - 54,"(38.635790776000476, -92.56630005299968)",45 - 54,AGEYR,AGEYR4554
2013,2013,MO,Missouri,34.6,55 - 64,"(38.635790776000476, -92.56630005299968)",55 - 64,AGEYR,AGEYR5564
2013,2013,MO,Missouri,26.7,65 or older,"(38.635790776000476, -92.56630005299968)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,MO,Missouri,18.9,18 - 24,"(38.635790776000476, -92.56630005299968)",18 - 24,AGEYR,AGEYR1824
2014,2014,MO,Missouri,31,25 - 34,"(38.635790776000476, -92.56630005299968)",25 - 34,AGEYR,AGEYR2534
2014,2014,MO,Missouri,34.4,35 - 44,"(38.635790776000476, -92.56630005299968)",35 - 44,AGEYR,AGEYR3544
2014,2014,MO,Missouri,34.2,45 - 54,"(38.635790776000476, -92.56630005299968)",45 - 54,AGEYR,AGEYR4554
2014,2014,MO,Missouri,32.9,55 - 64,"(38.635790776000476, -92.56630005299968)",55 - 64,AGEYR,AGEYR5564
2014,2014,MO,Missouri,27.9,65 or older,"(38.635790776000476, -92.56630005299968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MO,Missouri,21.4,18 - 24,"(38.635790776000476, -92.56630005299968)",18 - 24,AGEYR,AGEYR1824
2015,2015,MO,Missouri,27.5,25 - 34,"(38.635790776000476, -92.56630005299968)",25 - 34,AGEYR,AGEYR2534
2015,2015,MO,Missouri,29.4,65 or older,"(38.635790776000476, -92.56630005299968)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MO,Missouri,35.3,45 - 54,"(38.635790776000476, -92.56630005299968)",45 - 54,AGEYR,AGEYR4554
2015,2015,MO,Missouri,38.7,55 - 64,"(38.635790776000476, -92.56630005299968)",55 - 64,AGEYR,AGEYR5564
2015,2015,MO,Missouri,39.8,35 - 44,"(38.635790776000476, -92.56630005299968)",35 - 44,AGEYR,AGEYR3544
2011,2011,MT,Montana,15.7,18 - 24,"(47.06652897200047, -109.42442064499971)",18 - 24,AGEYR,AGEYR1824
2011,2011,MT,Montana,23.8,25 - 34,"(47.06652897200047, -109.42442064499971)",25 - 34,AGEYR,AGEYR2534
2011,2011,MT,Montana,23.8,35 - 44,"(47.06652897200047, -109.42442064499971)",35 - 44,AGEYR,AGEYR3544
2011,2011,MT,Montana,31.7,45 - 54,"(47.06652897200047, -109.42442064499971)",45 - 54,AGEYR,AGEYR4554
2011,2011,MT,Montana,27.9,55 - 64,"(47.06652897200047, -109.42442064499971)",55 - 64,AGEYR,AGEYR5564
2011,2011,MT,Montana,21.9,65 or older,"(47.06652897200047, -109.42442064499971)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,MT,Montana,14.1,18 - 24,"(47.06652897200047, -109.42442064499971)",18 - 24,AGEYR,AGEYR1824
2012,2012,MT,Montana,21.7,25 - 34,"(47.06652897200047, -109.42442064499971)",25 - 34,AGEYR,AGEYR2534
2012,2012,MT,Montana,26.9,35 - 44,"(47.06652897200047, -109.42442064499971)",35 - 44,AGEYR,AGEYR3544
2012,2012,MT,Montana,26.9,45 - 54,"(47.06652897200047, -109.42442064499971)",45 - 54,AGEYR,AGEYR4554
2012,2012,MT,Montana,31.1,55 - 64,"(47.06652897200047, -109.42442064499971)",55 - 64,AGEYR,AGEYR5564
2012,2012,MT,Montana,22.3,65 or older,"(47.06652897200047, -109.42442064499971)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,MT,Montana,10.4,18 - 24,"(47.06652897200047, -109.42442064499971)",18 - 24,AGEYR,AGEYR1824
2013,2013,MT,Montana,25.4,25 - 34,"(47.06652897200047, -109.42442064499971)",25 - 34,AGEYR,AGEYR2534
2013,2013,MT,Montana,26.9,35 - 44,"(47.06652897200047, -109.42442064499971)",35 - 44,AGEYR,AGEYR3544
2013,2013,MT,Montana,30.3,45 - 54,"(47.06652897200047, -109.42442064499971)",45 - 54,AGEYR,AGEYR4554
2013,2013,MT,Montana,27.7,55 - 64,"(47.06652897200047, -109.42442064499971)",55 - 64,AGEYR,AGEYR5564
2013,2013,MT,Montana,23.4,65 or older,"(47.06652897200047, -109.42442064499971)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,MT,Montana,16.5,18 - 24,"(47.06652897200047, -109.42442064499971)",18 - 24,AGEYR,AGEYR1824
2014,2014,MT,Montana,24.1,25 - 34,"(47.06652897200047, -109.42442064499971)",25 - 34,AGEYR,AGEYR2534
2014,2014,MT,Montana,31.3,35 - 44,"(47.06652897200047, -109.42442064499971)",35 - 44,AGEYR,AGEYR3544
2014,2014,MT,Montana,29.9,45 - 54,"(47.06652897200047, -109.42442064499971)",45 - 54,AGEYR,AGEYR4554
2014,2014,MT,Montana,27.3,55 - 64,"(47.06652897200047, -109.42442064499971)",55 - 64,AGEYR,AGEYR5564
2014,2014,MT,Montana,26.7,65 or older,"(47.06652897200047, -109.42442064499971)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MT,Montana,12.9,18 - 24,"(47.06652897200047, -109.42442064499971)",18 - 24,AGEYR,AGEYR1824
2015,2015,MT,Montana,20.9,25 - 34,"(47.06652897200047, -109.42442064499971)",25 - 34,AGEYR,AGEYR2534
2015,2015,MT,Montana,23.2,65 or older,"(47.06652897200047, -109.42442064499971)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,MT,Montana,25.3,35 - 44,"(47.06652897200047, -109.42442064499971)",35 - 44,AGEYR,AGEYR3544
2015,2015,MT,Montana,26.8,55 - 64,"(47.06652897200047, -109.42442064499971)",55 - 64,AGEYR,AGEYR5564
2015,2015,MT,Montana,30.2,45 - 54,"(47.06652897200047, -109.42442064499971)",45 - 54,AGEYR,AGEYR4554
2011,2011,NE,Nebraska,14.7,18 - 24,"(41.6410409880005, -99.36572062299967)",18 - 24,AGEYR,AGEYR1824
2011,2011,NE,Nebraska,27.3,25 - 34,"(41.6410409880005, -99.36572062299967)",25 - 34,AGEYR,AGEYR2534
2011,2011,NE,Nebraska,32.8,35 - 44,"(41.6410409880005, -99.36572062299967)",35 - 44,AGEYR,AGEYR3544
2011,2011,NE,Nebraska,31.6,45 - 54,"(41.6410409880005, -99.36572062299967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NE,Nebraska,35.1,55 - 64,"(41.6410409880005, -99.36572062299967)",55 - 64,AGEYR,AGEYR5564
2011,2011,NE,Nebraska,27.2,65 or older,"(41.6410409880005, -99.36572062299967)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,NE,Nebraska,16.6,18 - 24,"(41.6410409880005, -99.36572062299967)",18 - 24,AGEYR,AGEYR1824
2012,2012,NE,Nebraska,26,25 - 34,"(41.6410409880005, -99.36572062299967)",25 - 34,AGEYR,AGEYR2534
2012,2012,NE,Nebraska,31,35 - 44,"(41.6410409880005, -99.36572062299967)",35 - 44,AGEYR,AGEYR3544
2012,2012,NE,Nebraska,33.4,45 - 54,"(41.6410409880005, -99.36572062299967)",45 - 54,AGEYR,AGEYR4554
2012,2012,NE,Nebraska,35.8,55 - 64,"(41.6410409880005, -99.36572062299967)",55 - 64,AGEYR,AGEYR5564
2012,2012,NE,Nebraska,26.8,65 or older,"(41.6410409880005, -99.36572062299967)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,NE,Nebraska,14.4,18 - 24,"(41.6410409880005, -99.36572062299967)",18 - 24,AGEYR,AGEYR1824
2013,2013,NE,Nebraska,26.4,25 - 34,"(41.6410409880005, -99.36572062299967)",25 - 34,AGEYR,AGEYR2534
2013,2013,NE,Nebraska,34.3,35 - 44,"(41.6410409880005, -99.36572062299967)",35 - 44,AGEYR,AGEYR3544
2013,2013,NE,Nebraska,34,45 - 54,"(41.6410409880005, -99.36572062299967)",45 - 54,AGEYR,AGEYR4554
2013,2013,NE,Nebraska,37.5,55 - 64,"(41.6410409880005, -99.36572062299967)",55 - 64,AGEYR,AGEYR5564
2013,2013,NE,Nebraska,28.2,65 or older,"(41.6410409880005, -99.36572062299967)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,NE,Nebraska,35.9,55 - 64,"(41.6410409880005, -99.36572062299967)",55 - 64,AGEYR,AGEYR5564
2014,2014,NE,Nebraska,17.3,18 - 24,"(41.6410409880005, -99.36572062299967)",18 - 24,AGEYR,AGEYR1824
2014,2014,NE,Nebraska,28.3,25 - 34,"(41.6410409880005, -99.36572062299967)",25 - 34,AGEYR,AGEYR2534
2014,2014,NE,Nebraska,33.8,35 - 44,"(41.6410409880005, -99.36572062299967)",35 - 44,AGEYR,AGEYR3544
2014,2014,NE,Nebraska,35.5,45 - 54,"(41.6410409880005, -99.36572062299967)",45 - 54,AGEYR,AGEYR4554
2014,2014,NE,Nebraska,28.6,65 or older,"(41.6410409880005, -99.36572062299967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NE,Nebraska,15.1,18 - 24,"(41.6410409880005, -99.36572062299967)",18 - 24,AGEYR,AGEYR1824
2015,2015,NE,Nebraska,29.8,25 - 34,"(41.6410409880005, -99.36572062299967)",25 - 34,AGEYR,AGEYR2534
2015,2015,NE,Nebraska,32,65 or older,"(41.6410409880005, -99.36572062299967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,NE,Nebraska,33.6,35 - 44,"(41.6410409880005, -99.36572062299967)",35 - 44,AGEYR,AGEYR3544
2015,2015,NE,Nebraska,36.5,55 - 64,"(41.6410409880005, -99.36572062299967)",55 - 64,AGEYR,AGEYR5564
2015,2015,NE,Nebraska,38.3,45 - 54,"(41.6410409880005, -99.36572062299967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NV,Nevada,14,18 - 24,"(39.493240390000494, -117.07184056399967)",18 - 24,AGEYR,AGEYR1824
2011,2011,NV,Nevada,28,25 - 34,"(39.493240390000494, -117.07184056399967)",25 - 34,AGEYR,AGEYR2534
2011,2011,NV,Nevada,27.4,35 - 44,"(39.493240390000494, -117.07184056399967)",35 - 44,AGEYR,AGEYR3544
2011,2011,NV,Nevada,27.5,45 - 54,"(39.493240390000494, -117.07184056399967)",45 - 54,AGEYR,AGEYR4554
2011,2011,NV,Nevada,27.8,55 - 64,"(39.493240390000494, -117.07184056399967)",55 - 64,AGEYR,AGEYR5564
2011,2011,NV,Nevada,18.1,65 or older,"(39.493240390000494, -117.07184056399967)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,NV,Nevada,12.2,18 - 24,"(39.493240390000494, -117.07184056399967)",18 - 24,AGEYR,AGEYR1824
2012,2012,NV,Nevada,22.6,25 - 34,"(39.493240390000494, -117.07184056399967)",25 - 34,AGEYR,AGEYR2534
2012,2012,NV,Nevada,31.4,35 - 44,"(39.493240390000494, -117.07184056399967)",35 - 44,AGEYR,AGEYR3544
2012,2012,NV,Nevada,29.9,45 - 54,"(39.493240390000494, -117.07184056399967)",45 - 54,AGEYR,AGEYR4554
